ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹27,990",4,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB...","₹61,990",4.4,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,"₹37,990",4.3,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹27,990",4,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,"₹31,990",3.8,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"₹36,990",4.3,Intel Core i3 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
Lenovo LOQ Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹59,990",4.2,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS Zenbook 14 OLED (2023) Intel EVO P-Series Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Window...,"₹1,17,990",4.9,Intel Core i7 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹65,990",4.3,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
Infinix Inbook Y2 Plus Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,"₹33,990",4.1,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Intel Core i5 13th Gen 13450HX - (16 GB/1...,"₹1,09,990",5,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ541WS Laptop,"₹50,990",3.7,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU Thin and Light Lapto...,"₹54,990",4.2,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI GF63 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹41,990",4.2,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Avita Liber Intel Core i5 7th Gen 7Y54 - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light...,"₹55,723",3.3,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display
DELL Inspiron 5620 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5620 Lap...,"₹64,990",3.6,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"₹50,999",4,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Infinix INBook X1 Neo Series Intel Celeron Quad Core N5100 - (8 GB/256 GB SSD/Windows 11 Home) XL22 Th...,"₹24,990",4.2,Intel Celeron Quad Core Processor,8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display
Infinix Inbook Y1 Plus Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) XL28 Thin and...,"₹25,990",4.4,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,"₹48,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
ASUS TUF Gaming F17 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹54,127",4,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,43.94 cm (17.3 inch) Display
DELL core i5 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3520 / D560871WIN9B L...,"₹45,990",3.6,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS Vivobook 16 (2023) AMD Ryzen 5 Hexa Core 7530U - (8 GB/1 TB SSD/Windows 11 Home) M1605YA-MB531WS ...,"₹59,990",4.4,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Notebook,"₹40,999",4,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
MSI Modern 14 Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-030IN T...,"₹36,990",4.2,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
Lenovo V15 AMD Ryzen 3 Quad Core 5300U - (8 GB/256 GB SSD/16 GB EMMC Storage/Windows 11 Home) V15 Busi...,"₹29,990",3.5,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display
Lenovo IdeaPad 3 Intel Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6 Thin a...,"₹48,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,"₹37,990",4.3,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹27,990",4,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"₹59,990",4.3,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Lenovo Lenovo LOQ AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Gra...,"₹92,990",4.6,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
MSI Prestige 16 AI Evo Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 16 AI Evo B...,"₹1,19,990",2.9,Intel Core Ultra 7 Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display
ASUS EeeBook 12 Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011...,"₹21,990",4,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,29.46 cm (11.6 Inch) Display,1 Year Onsite warranty
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹65,990",4.3,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
Infinix Inbook Y2 Plus Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,"₹33,990",4.1,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI Katana 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,"₹1,29,990",4.2,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display
Apple 2021 Macbook Pro Apple M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1A3HN/A,"₹2,99,990",4.2,Apple M1 Max Processor,32 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,41.15 cm (16.2 inch) Display
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU Thin and Light Lapto...,"₹54,990",4.2,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI GF63 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹41,990",4.2,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Infinix Inbook Y1 Plus Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) XL28 Thin and...,"₹25,990",4.4,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,"₹48,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
ASUS TUF Dash F15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹91,500",4.5,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display
HP G9 SERIES AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 11 Home) 255 Thin and Light Laptop,"₹20,980",2.8,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Light Lapto...,"₹49,990",3.2,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
"ASUS Vivobook Pro 15 OLED (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/51...","₹1,04,990",4.4,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
MSI Modern 14 Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-030IN T...,"₹36,990",4.2,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
HP Pavilion Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Ligh...,"₹68,400",4.2,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI Vector GP78 Intel Core i9 13th Gen 13980HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA...,"₹3,44,990",5,Intel Core i9 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Operating System,2 TB SSD,43.18 cm (17 Inch) Display
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,"₹37,990",4.3,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹27,990",4,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,"₹36,990",3.9,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Lenovo Legion 5 Pro AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹1,04,990",4.4,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display
HP Spectre x360 (2023) OLED Eyesafe Evo Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home...,"₹1,39,990",4.7,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,1 TB SSD,34.29 cm (13.5 Inch) Touchscreen Display
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FR2515TU Laptop,"₹36,790",4.3,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Infinix Inbook Y2 Plus Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,"₹33,990",4.1,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom...,"₹65,990",4.3,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
MSI GF63 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹48,990",4.3,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Lenovo IdeaPad 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HPIN Laptop,"₹47,490",2.9,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU Thin and Light Lapto...,"₹54,990",4.2,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI GF63 Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹41,990",4.2,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
Lenovo Ideapad Slim 3i Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim ...,"₹49,990",3.6,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,"₹1,34,990",4.8,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,43.94 cm (17.3 Inch) Display
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"₹1,99,990",4.1,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display
HP Intel Celeron Dual Core N4500 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fq3066TU Thin and Light Lapt...,"₹28,990",3.8,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Lenovo Ideapad Gaming 3 Intel Intel Core i5 11th Gen 11320H - (16 GB/512 GB SSD/Windows 11 Home/4 GB G...,"₹51,250",4.3,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,100.63 cm (39.62 cm) Display
Lenovo Yoga Slim 7 Carbon Intel Evo Intel Core i7 12th Gen 1260P - (16 GB/1 TB SSD/Windows 11 Home) 13...,"₹1,14,990",4.6,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,33.78 cm (13.3 Inch) Touchscreen Display
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,"₹37,990",4.3,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
Lenovo Yoga Slim 6 Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) 14IAP8 Thin and L...,"₹65,190",4.2,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Display
ASUS AMD Ryzen 5 10th Gen 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS Notebook,"₹49,900",2.2,AMD Ryzen 5 Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"₹52,990",5,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Display
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and...,"₹40,990",4.2,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU Thin and Light Lapto...,"₹54,990",4.2,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display
DELL XPS 13 Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) XPS 13 9320 Thin and Light Lapto...,"₹1,88,499",4.8,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,34.04 cm (13.4 inch) Touchscreen Display
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) NP960XGK-KG1...,"₹1,41,990",3.1,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,512 GB SSD,40.64 cm (16 inch) Touchscreen Display
Lenovo MediaTek MediaTek P60T - (4 GB/128 GB HDD/128 GB SSD/128 GB EMMC Storage/Chrome OS) ZA6F0108IN ...,"₹19,999",3.8,MediaTek MediaTek P60T Processor,4 GB LPDDR4X RAM,Chrome Operating System,128 GB HDD|128 GB SSD,25.65 cm (10.1 Inch) Touchscreen Display
Ultimus Pro Lite Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) NU14U4INC54BN-CS Thin and...,"₹15,990",3.2,Intel Celeron Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,35.81 cm (14.1 inch) Display
ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X415EA-EK344WS Thi...,"₹38,990",4.3,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display
